id,rouge1,rouge2,rougel,bertscore
71,0.3940677966101695,0.09361702127659575,0.19491525423728814,0.21266475319862366
72,0.5045372050816697,0.17486338797814208,0.20689655172413796,0.3116673231124878
73,0.34797297297297297,0.0983050847457627,0.16216216216216217,0.20075134932994843
74,0.30144927536231886,0.08430232558139536,0.15072463768115943,0.15790152549743652
75,0.4173913043478261,0.11867364746945899,0.2017391304347826,0.22220802307128906
76,0.42758620689655175,0.10380622837370242,0.18275862068965515,0.24403487145900726
77,0.410919540229885,0.12391930835734871,0.20114942528735635,0.21119928359985352
78,0.41687344913151364,0.10972568578553617,0.2183622828784119,0.29313063621520996
79,0.3894297635605007,0.08647140864714087,0.172461752433936,0.2168763279914856
80,0.3628865979381443,0.11594202898550723,0.19793814432989693,0.23848356306552887
81,0.43636363636363634,0.07598784194528876,0.16969696969696968,0.1941150575876236
82,0.42738589211618255,0.10416666666666667,0.2033195020746888,0.27277663350105286
83,0.35075885328836426,0.05414551607445009,0.14502529510961215,0.1565074622631073
84,0.3992740471869329,0.13114754098360656,0.2250453720508167,0.27099162340164185
85,0.4380952380952381,0.14531548757170173,0.22476190476190477,0.2787630259990692
86,0.4043956043956044,0.07064017660044149,0.16263736263736261,0.22305701673030853
87,0.40061162079510704,0.1196319018404908,0.19571865443425074,0.15220272541046143
88,0.4004629629629629,0.07192575406032482,0.1527777777777778,0.20619401335716248
89,0.3777089783281734,0.1059190031152648,0.1609907120743034,0.27673712372779846
90,0.44029850746268656,0.14606741573033707,0.22014925373134328,0.2923756539821625
91,0.28478964401294504,0.08116883116883117,0.17799352750809058,0.16166770458221436
92,0.4239130434782609,0.15636363636363637,0.22463768115942026,0.2630460560321808
93,0.30695443645083936,0.07710843373493977,0.14388489208633096,0.16124111413955688
94,0.37865311308767463,0.08662420382165606,0.17280813214739518,0.03829485550522804
95,0.4072727272727273,0.10583941605839416,0.13454545454545452,0.26522117853164673
96,0.4135240572171652,0.09908735332464146,0.18725617685305593,0.23357735574245453
97,0.424597364568082,0.12922173274596183,0.17862371888726208,0.25646913051605225
98,0.47904191616766467,0.13513513513513511,0.2095808383233533,0.22417762875556946
99,0.4117647058823529,0.09115281501340482,0.15775401069518716,0.22048962116241455
100,0.34873323397913564,0.12257100149476831,0.1639344262295082,0.23104128241539001
101,0.37855946398659973,0.05714285714285714,0.1407035175879397,0.18100520968437195
102,0.4268292682926829,0.14067278287461774,0.21646341463414637,0.24364638328552246
103,0.423841059602649,0.07171314741035857,0.1324503311258278,0.19576425850391388
104,0.2937625754527163,0.04848484848484849,0.11267605633802817,0.1815834492444992
105,0.4573268921095007,0.21647819063004847,0.23832528180354268,0.31719836592674255
106,0.37083333333333335,0.10041841004184102,0.14166666666666666,0.1637178212404251
107,0.2796116504854369,0.07797270955165692,0.12038834951456309,0.07697230577468872
108,0.49494949494949486,0.14864864864864866,0.20538720538720542,0.22927360236644745
109,0.3905635648754915,0.09461235216819974,0.1651376146788991,0.17947103083133698
110,0.3272058823529412,0.051660516605166046,0.1360294117647059,0.1479482650756836
111,0.30662020905923343,0.05244755244755245,0.14285714285714285,0.1405790001153946
112,0.2742561448900388,0.0933852140077821,0.14747736093143599,0.11913374811410904
113,0.3339317773788151,0.05045045045045045,0.15080789946140036,0.0972222164273262
114,0.46886446886446886,0.11808118081180813,0.20512820512820512,0.32168227434158325
115,0.4924924924924925,0.1812688821752266,0.22222222222222224,0.27736231684684753
116,0.3988919667590028,0.08055555555555556,0.17174515235457066,0.19196170568466187
117,0.4305283757338553,0.13359528487229866,0.19569471624266147,0.26358091831207275
118,0.32124352331606215,0.078125,0.15544041450777202,0.22730828821659088
119,0.3649373881932022,0.08258527827648114,0.15384615384615385,0.11276747286319733
120,0.40462427745664736,0.08405797101449275,0.17052023121387283,0.1379089653491974
121,0.40343347639484983,0.1293103448275862,0.17167381974248927,0.2787051200866699
122,0.37073170731707317,0.045676998368678626,0.13333333333333333,0.15101304650306702
123,0.19466248037676612,0.06614173228346457,0.11616954474097331,0.08324455469846725
124,0.34651600753295664,0.06427221172022685,0.1657250470809793,0.05871191248297691
125,0.4467805519053877,0.15019762845849802,0.202365308804205,0.20533087849617004
126,0.3198707592891761,0.09076175040518639,0.14539579967689822,0.17653602361679077
127,0.31118881118881114,0.07368421052631578,0.17132867132867133,0.21646521985530853
128,0.38709677419354843,0.1266846361185984,0.1693548387096774,0.18570776283740997
129,0.502994011976048,0.15915915915915915,0.22754491017964074,0.29192793369293213
130,0.4701873935264055,0.1264957264957265,0.18739352640545145,0.24082261323928833
131,0.31738035264483627,0.08607594936708861,0.15113350125944583,0.2913348078727722
132,0.5094339622641509,0.16719242902208203,0.2610062893081761,0.3253426253795624
133,0.42618384401114207,0.10055865921787709,0.16434540389972144,0.15216843783855438
134,0.3669421487603306,0.09950248756218905,0.1884297520661157,0.18837016820907593
135,0.4024096385542169,0.08695652173913043,0.1542168674698795,0.2139732837677002
136,0.4550724637681159,0.12209302325581395,0.17971014492753623,0.23193109035491943
137,0.5427408412483039,0.2122448979591837,0.24966078697421978,0.3515605032444
138,0.5058236272878536,0.17696160267111855,0.20299500831946757,0.33325058221817017
139,0.36298932384341637,0.09999999999999999,0.17437722419928825,0.15617932379245758
140,0.4526315789473684,0.16901408450704228,0.25263157894736843,0.2763462960720062
141,0.3707317073170731,0.10114192495921698,0.15284552845528457,0.15958662331104279
142,0.39301310043668125,0.10526315789473685,0.18777292576419216,0.26613762974739075
143,0.3,0.07387862796833773,0.13947368421052633,0.07840729504823685
144,0.39810426540284355,0.07142857142857142,0.1895734597156398,0.17321155965328217
145,0.45050215208034433,0.11798561151079136,0.16642754662840745,0.2201748639345169
146,0.44575936883629197,0.18613861386138614,0.2406311637080868,0.25824812054634094
147,0.46265938069216755,0.13893967093235832,0.20036429872495445,0.22296853363513947
148,0.345679012345679,0.0792079207920792,0.16049382716049382,0.12483279407024384
149,0.5389408099688473,0.16875,0.2928348909657321,0.40364447236061096
150,0.4045977011494252,0.08775981524249422,0.2022988505747126,0.2513895332813263
151,0.4215568862275449,0.148859543817527,0.18682634730538925,0.22538943588733673
152,0.4129692832764505,0.11986301369863014,0.1774744027303754,0.23059023916721344
153,0.3430232558139535,0.09037900874635568,0.1569767441860465,0.22295907139778137
154,0.3783783783783784,0.17054263565891473,0.21621621621621623,0.32031869888305664
155,0.47854356306892065,0.2790091264667536,0.3433029908972692,0.2736891806125641
156,0.42493638676844775,0.11479591836734696,0.19338422391857507,0.21717141568660736
157,0.5034246575342466,0.15120274914089346,0.19863013698630136,0.27339041233062744
158,0.5,0.14479638009049772,0.22072072072072071,0.3190556466579437
159,0.31028037383177576,0.0900562851782364,0.14579439252336449,0.24381722509860992
160,0.49583333333333335,0.1882845188284519,0.25,0.24513693153858185
161,0.3203661327231121,0.06192660550458716,0.14187643020594964,0.07617848366498947
162,0.46564885496183206,0.19157088122605365,0.19847328244274812,0.31274282932281494
163,0.42962962962962964,0.12481426448736997,0.2311111111111111,0.29425886273384094
164,0.2965116279069767,0.0553935860058309,0.13662790697674418,0.059975091367959976
165,0.4105090311986863,0.09555189456342669,0.17077175697865354,0.2489839792251587
166,0.38066465256797577,0.07878787878787878,0.1661631419939577,0.1976768523454666
167,0.35948644793152634,0.06580829756795423,0.12838801711840228,0.13780376315116882
168,0.4409448818897638,0.1263823064770932,0.1826771653543307,0.30149343609809875
169,0.403921568627451,0.10236220472440946,0.203921568627451,0.2693816125392914
170,0.3214756258234519,0.07133421400264202,0.13175230566534915,0.1285374015569687
171,0.32432432432432434,0.07956600361663653,0.13693693693693693,0.17494753003120422
172,0.37200000000000005,0.12048192771084337,0.18,0.23853246867656708
