id,bartscore_sum2doc,bartscore_doc2sum,truncated
140,-4.287911891937256,-4.268736362457275,False
141,-4.5283684730529785,-3.977973222732544,False
142,-4.09622859954834,-3.801358938217163,False
143,-4.037729740142822,-3.7764081954956055,False
144,-4.748202323913574,-3.295849084854126,False
145,-3.9300827980041504,-3.6896607875823975,False
146,-4.49442720413208,-3.9613516330718994,False
147,-4.756204605102539,-3.8656671047210693,False
148,-4.613260269165039,-4.177917003631592,True
149,-4.279720306396484,-3.522096633911133,False
150,-3.548072338104248,-3.7923665046691895,False
151,-3.8577005863189697,-3.199833631515503,False
152,-3.6458487510681152,-3.6845812797546387,False
153,-3.988962173461914,-3.463972330093384,False
154,-4.039309024810791,-3.309114694595337,False
155,-3.94533371925354,-3.0383989810943604,False
156,-4.326463222503662,-3.509929895401001,False
157,-3.9763810634613037,-3.319746255874634,False
158,-4.272939682006836,-3.6754560470581055,False
159,-3.94061279296875,-2.9715561866760254,False
160,-3.89070200920105,-3.7673540115356445,False
161,-3.6394009590148926,-3.3753631114959717,False
162,-4.16547966003418,-3.9730589389801025,False
163,-4.429489612579346,-3.3408117294311523,False
164,-3.3965680599212646,-3.372410297393799,False
165,-4.334277153015137,-3.7818613052368164,False
166,-4.392427444458008,-3.542508602142334,False
167,-3.9463677406311035,-3.6531503200531006,False
168,-4.05555534362793,-3.523524284362793,False
169,-4.167957305908203,-3.598954677581787,False
170,-3.9110116958618164,-3.617973566055298,False
171,-4.588685512542725,-3.3983914852142334,False
172,-4.152656078338623,-3.725855827331543,False
173,-4.465573310852051,-3.505423069000244,False
174,-4.155375003814697,-3.4297313690185547,False
175,-4.275551795959473,-3.383035182952881,False
176,-4.244521141052246,-3.803598403930664,False
177,-4.1931023597717285,-3.8538496494293213,False
178,-4.659433841705322,-3.3723340034484863,False
179,-4.000248432159424,-3.8153076171875,False
180,-4.518364906311035,-3.8128976821899414,False
181,-4.387572288513184,-3.5447700023651123,False
182,-4.324553489685059,-3.3200318813323975,False
183,-3.8400938510894775,-3.0781357288360596,False
184,-4.331987380981445,-3.5485570430755615,False
185,-4.194949150085449,-3.719092607498169,False
186,-3.7246944904327393,-3.5779552459716797,False
187,-3.934471368789673,-3.0577189922332764,False
188,-3.8868939876556396,-3.69793438911438,False
189,-4.016796112060547,-3.378748655319214,False
190,-3.994757652282715,-3.842907428741455,False
191,-3.9368038177490234,-3.470022439956665,False
192,-4.224210262298584,-3.22576904296875,False
193,-4.235456466674805,-3.991495132446289,False
194,-4.222436904907227,-3.5722053050994873,False
195,-3.633880138397217,-3.4009621143341064,False
196,-4.101755142211914,-3.7560863494873047,False
197,-4.607780933380127,-3.249098539352417,False
198,-4.231795310974121,-4.0133867263793945,False
199,-4.139665126800537,-3.4022979736328125,False
200,-3.6382713317871094,-3.442229986190796,False
201,-4.333215713500977,-3.268765449523926,False
202,-4.034463882446289,-3.656930446624756,False
203,-4.5243306159973145,-3.38488507270813,False
204,-3.7367193698883057,-3.325016736984253,False
205,-4.412329196929932,-3.5494236946105957,False
206,-4.125776290893555,-3.6184990406036377,False
207,-4.147711277008057,-3.5733721256256104,False
208,-4.07648229598999,-3.7153236865997314,False
209,-4.162527084350586,-3.7236273288726807,False
210,-4.172872066497803,-3.695180892944336,False
