id,bartscore_sum2doc,bartscore_doc2sum,truncated
484,-4.33371639251709,-3.5938475131988525,False
485,-3.86293363571167,-3.1868250370025635,False
486,-3.9081873893737793,-3.3929271697998047,False
487,-4.0043416023254395,-3.5771842002868652,False
488,-4.283926963806152,-3.537781000137329,False
489,-4.439257621765137,-3.190593957901001,False
490,-4.139986038208008,-3.6579039096832275,False
491,-4.00223445892334,-3.8904523849487305,False
492,-4.202199459075928,-3.6209869384765625,False
493,-3.587374687194824,-3.8651845455169678,False
494,-3.871960401535034,-4.064977169036865,False
495,-4.266643524169922,-3.607006788253784,False
496,-3.8462905883789062,-3.2821013927459717,False
497,-3.8569324016571045,-3.5562031269073486,False
498,-4.049015045166016,-3.694554328918457,False
499,-4.1310906410217285,-3.445787191390991,False
